created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-07-06 12:00:00,24.326198,74.35315915,4.008,7.312236786,0.333599164,1.176071429,12.78,15.54
2021-07-06 18:00:00,24.35240712,73.03543943,4.011466667,7.312429252,0.329071112,1.201098901,12.84,15.96666667
2021-07-07 00:00:00,24.37861624,71.71771972,4.014933333,7.312621717,0.324543059,1.226126374,12.9,16.39333333
2021-07-07 06:00:00,24.40482536,70.4,4.0184,7.312814183,0.320015006,1.251153846,12.96,16.82
2021-07-07 12:00:00,24.43103448,64.2,3.883894737,7.29853054,0.315486954,1.272560521,12.96,16.82
2021-07-07 18:00:00,24.68755771,67.7,4.1335,7.299672844,0.310958901,1.219732225,12.96,16.82
2021-07-08 00:00:00,24.37595602,65.90545455,3.857428571,7.311271185,0.306430849,1.240516252,13.005,17.14
2021-07-08 06:00:00,24.18574134,64.11090909,3.859517241,7.313096991,0.301902796,1.371320346,13.05,17.46
2021-07-08 12:00:00,25.04759174,62.31636364,4.031078947,7.291761743,0.297374743,1.314724771,13.095,17.78
2021-07-08 18:00:00,24.77958333,60.52181818,3.660384615,7.306931622,0.292846691,1.272577778,13.14,18.1
2021-07-09 00:00:00,24.27259442,58.72727273,4.0947,7.307124946,0.288318638,1.200971223,13.185,18.42
2021-07-09 06:00:00,24.06327434,68.5,4.058444444,7.309447255,0.283790585,1.313793706,13.23,18.74
2021-07-09 12:00:00,24.2669106,66.78378378,4.022892857,7.303930665,0.279262533,1.288607595,13.275,19.06
2021-07-09 18:00:00,24.07949029,65.30612245,4.175857143,7.310892073,0.27473448,1.268114447,13.32,19.38
2021-07-10 00:00:00,24.11689063,86.45299145,4.102173077,7.313097201,0.270206428,1.183006598,13.365,19.7
2021-07-10 06:00:00,24.15429098,88.22222222,3.895631579,7.315214413,0.265678375,1.219775281,13.41,20.02
2021-07-10 12:00:00,24.19169132,86.87619048,3.881472973,7.306364021,0.261150322,1.268546512,13.455,20.34
2021-07-10 18:00:00,24.29323073,92.81775701,4.035189655,7.311213483,0.25662227,1.476216216,13.5,20.66
2021-07-11 00:00:00,24.13077799,95.99047619,3.875867925,7.314220201,0.252094217,1.245899497,13.545,20.98
2021-07-11 06:00:00,24.00961538,95.83916084,4.003191919,7.316187627,0.247566164,1.278755274,13.59,21.3
2021-07-11 12:00:00,24.42094595,96.5049505,4.147,7.303963919,0.243038112,1.340243243,13.635,21.62
2021-07-11 18:00:00,24.46296628,97.0239521,3.887012346,7.311624548,0.238510059,1.248507891,13.68,21.94
2021-07-12 00:00:00,24.10701816,93.49868074,4.103327586,7.318292429,0.233982006,1.17460452,13.725,22.26
2021-07-12 06:00:00,24.11741645,91.89839572,4.136634615,7.317125748,0.229453954,1.312697947,13.77,22.58
2021-07-12 12:00:00,24.12781474,88.21473684,3.962545455,7.313169853,0.224925901,1.185221239,13.815,22.9
2021-07-12 18:00:00,24.13821303,82.77798861,3.970057143,7.31412923,0.220397849,1.239313725,13.86,23.22
2021-07-13 00:00:00,24.14861131,87.5638587,4.20762963,7.318840253,0.215869796,1.17756,13.905,23.54
2021-07-13 06:00:00,24.1590096,84.94586895,3.847415094,7.318249176,0.211341743,1.309986264,13.95,23.86
2021-07-13 12:00:00,24.16940789,82.13584288,4.064,7.311272307,0.206813691,1.334206242,13.995,24.18
2021-07-13 18:00:00,24.20297779,84.30564263,3.908589041,7.314116541,0.202285638,1.816123822,14.04,24.5
2021-07-14 00:00:00,24.03930818,81.42295597,3.953214286,7.315861208,0.197757585,1.337930556,14.085,24.82
2021-07-14 06:00:00,24,81.46452703,4.126705882,7.314328711,0.193229533,1.365127479,14.13,25.14
2021-07-14 12:00:00,24.57182706,83.73551263,4.166867925,7.304345495,0.18870148,1.495048815,14.175,25.46
2021-07-14 18:00:00,24.89681517,85.48784195,4.044514286,7.310313549,0.184173427,1.532002946,14.22,25.78
2021-07-15 00:00:00,24.39375,86.31091181,4.019846154,7.311675899,0.179645375,1.324782609,14.265,26.1
2021-07-15 06:00:00,24.04676418,83.76798825,4.213967742,7.31197351,0.175117322,1.366095238,14.31,26.42
2021-07-15 12:00:00,24.05758773,83.37242472,3.978348837,7.310764179,0.17058927,1.408919308,14.355,26.74
2021-07-15 18:00:00,24.06841128,82.41158059,4.247346939,7.315593256,0.166061217,1.484244186,14.4,27.06
2021-07-16 00:00:00,24.07923483,78.62637363,4.49,7.317905745,0.161533164,1.466276596,14.445,27.38
2021-07-16 06:00:00,24.09005838,76.08591409,4.2391,7.762123964,0.157005112,1.476292144,14.49,27.7
2021-07-16 12:00:00,24.10088194,73.54545455,3.9882,8.206342182,0.152477059,1.486307692,14.535,28.02
2021-07-16 18:00:00,24.11170549,75.7414966,4.005875,7.538808527,0.161944291,1.469108911,14.58,28.34
2021-07-17 00:00:00,24.12252904,73.43239625,4.198190476,7.398254765,0.171411523,1.572888087,14.6275,28.66
2021-07-17 06:00:00,24.13335259,77.13085399,4.053921053,7.371621545,0.180878754,1.43081225,14.675,28.98
2021-07-17 12:00:00,24.14417614,78.4393531,4.056278481,7.32734963,0.190345986,1.324055482,14.7225,29.3
2021-07-17 18:00:00,24.23027235,71.9254571,3.973243243,7.3247825,0.199813218,1.40773743,14.77,29.62
2021-07-18 00:00:00,24.04908088,70.61480552,4.08932,7.324937556,0.20928045,1.247171216,14.7975,29.8425
2021-07-18 06:00:00,24.04289073,75.4713217,3.90528,7.32629183,0.218747682,1.389668305,14.825,30.49
2021-07-18 12:00:00,24.03670058,85.27507163,3.97385,7.319970485,0.228214914,1.309500713,14.8525,31.25391566
2021-07-18 18:00:00,24.08917298,79.16497462,4.208833333,7.321135556,0.237682145,1.441969697,14.88,32.01783133
2021-07-19 00:00:00,24.0022096,83.91931818,3.950774194,7.323398466,0.247149377,1.411840909,14.9075,32.78174699
2021-07-19 06:00:00,24.05672188,87.57550535,3.767804878,7.328032828,0.256616609,1.527715976,14.935,33.54566265
2021-07-19 12:00:00,24.11123415,87.25423729,3.935657895,7.32701904,0.266083841,1.530621469,14.9625,34.30957831
2021-07-19 18:00:00,24.16574643,86.21006822,4.015226316,7.326605537,0.275551073,1.579954129,14.99,35.07349398
2021-07-20 00:00:00,24.2202587,85.16589914,4.094794737,7.326192033,0.285018305,1.629286789,15.0175,35.83740964
2021-07-20 06:00:00,24.27477098,84.12173007,4.174363158,7.32577853,0.294485536,1.678619448,15.045,36.6013253
2021-07-20 12:00:00,24.32928325,83.07756099,4.253931579,7.325365026,0.303952768,1.727952108,15.0725,37.36524096
2021-07-20 18:00:00,24.38379553,82.03339192,4.3335,7.324951523,0.31342,1.777284768,15.1,38.12915663
2021-07-21 00:00:00,24.12035473,65.84370258,4.050478261,7.318819963,0.311121341,2.075074627,15.1275,38.89307229
2021-07-21 06:00:00,24.06017737,65.31328321,3.954905405,7.324940995,0.308822682,2.509280576,15.155,39.65698795
2021-07-21 12:00:00,24,68.72202591,4.145953125,7.3210835,0.306524023,2.657755814,15.1825,40.42090361
2021-07-21 18:00:00,24,71.34777377,4.247228188,7.317584344,0.304225364,3.650541516,15.21,41.18481928
2021-07-22 00:00:00,24.0005199,73.43605359,4.323652174,7.326211888,0.301926705,3.302338611,15.2375,41.94873494
2021-07-22 06:00:00,24.00103981,81.62246117,4.202269006,7.332113405,0.299628045,3.503739546,15.265,42.7126506
2021-07-22 12:00:00,24.00155971,96.13513514,4.088946237,7.326102224,0.297329386,3.396584767,15.2925,43.47656627
2021-07-22 18:00:00,24.00207962,99.5531401,4.361511111,7.323672307,0.295030727,3.874492754,15.32,44.24048193
2021-07-23 00:00:00,24.00259952,88.25413712,4.304685714,7.303384303,0.292732068,3.481406619,15.3475,45.00439759
2021-07-23 06:00:00,24.00311943,79.41116751,4.266163743,7.327225419,0.290433409,3.640583756,15.375,45.76831325
2021-07-23 12:00:00,24.00363933,88.21291866,3.59759596,7.329161459,0.28813475,3.716247002,15.4025,46.53222892
2021-07-23 18:00:00,24.00415924,88.06097561,3.493264865,7.310461768,0.285836091,4.422701711,15.43,47.29614458
2021-07-24 00:00:00,24.00467914,78.18903036,4.250392157,7.140742086,0.283537432,4.17036239,15.4575,48.06006024
2021-07-24 06:00:00,24.00519905,82.89626934,3.684036939,7.234931565,0.281238773,4.414826958,15.485,48.8239759
2021-07-24 12:00:00,24.00571895,87.86235187,3.72743662,7.225196135,0.278940114,4.115578851,15.5125,49.58789157
2021-07-24 18:00:00,24.01582618,94.9270073,3.821043478,7.223551122,0.276641455,4.570629371,15.54,50.35180723
2021-07-25 00:00:00,24.0147711,92.72,4.300717822,7.1198978,0.274342795,4.403072727,15.5675,51.11572289
2021-07-25 06:00:00,24.01371602,83.77504554,4.130357447,7.100185947,0.272044136,4.663111954,15.595,51.87963855
2021-07-25 12:00:00,24.01266094,99.21969006,3.714296089,7.108290055,0.269745477,4.505405652,15.6225,52.64355422
2021-07-25 18:00:00,24.01160587,100,3.910278689,7.083482625,0.267446818,4.765017986,15.65,53.40746988
2021-07-26 00:00:00,24.01055079,97.08028455,4.165728261,7.077691941,0.265148159,4.466006098,15.6775,54.17138554
2021-07-26 06:00:00,24.00949571,91.62749446,3.71268,7.083119135,0.2628495,4.545675978,15.705,54.9353012
2021-07-26 12:00:00,24.00844063,90.4266055,4.088563636,7.230939656,0.260550841,4.325063437,15.7325,55.69921687
2021-07-26 18:00:00,24.00738555,90.69086909,4.180666667,7.068809868,0.258252182,4.577869822,15.76,56.46313253
2021-07-27 00:00:00,24.00633047,87.34123223,4.125172897,7.048490557,0.255953523,4.428661137,15.7875,57.22704819
2021-07-27 06:00:00,24.00527539,86.72616408,3.767683036,7.208262361,0.253654864,4.560544444,15.815,57.99096386
2021-07-27 12:00:00,24.00422031,89.88084112,3.811569322,7.326902418,0.251356205,4.404589202,15.8425,58.75487952
2021-07-27 18:00:00,24.00316524,90.18374165,3.48834375,7.361525156,0.249057545,4.756900585,15.87,59.51879518
2021-07-28 00:00:00,24.00211016,89.91891892,3.859994595,7.0910675,0.246758886,4.539481982,15.8975,60.28271084
2021-07-28 06:00:00,24.00105508,88.77630122,3.878764706,7.096961262,0.244460227,4.624307891,15.925,61.04662651
2021-07-28 12:00:00,24,91.48839779,3.839466667,7.246778552,0.242161568,4.367942478,15.9525,61.81054217
2021-07-28 18:00:00,24.00133547,96.99777531,4.02725,7.339390022,0.239862909,4.80746988,15.98,62.57445783
2021-07-29 00:00:00,24.05747963,98.27758817,3.833513514,7.348153493,0.23756425,4.85935492,16.0075,63.33837349
2021-07-29 06:00:00,24.11362379,100,3.966393939,7.359794278,0.235265591,4.91123996,16.035,64.10228916
2021-07-29 12:00:00,24.16976795,100,3.996576923,7.369475325,0.232966932,4.963125,16.0625,64.86620482
2021-07-29 18:00:00,24.30724618,100,3.881288889,7.374433483,0.230668273,4.9658125,16.09,65.63012048
2021-07-30 00:00:00,24.09182551,100,4.095114286,7.396127481,0.228369614,4.9685,16.1175,66.39403614
2021-07-30 06:00:00,24.04591276,100,4.348944444,7.410136557,0.226070955,4.9711875,16.145,67.15795181
2021-07-30 12:00:00,24,100,3.9699,7.433118382,0.223772295,4.973875,16.1725,67.92186747
2021-07-30 18:00:00,24,100,4.009647059,7.434058685,0.221473636,4.9765625,16.2,68.68578313
2021-07-31 00:00:00,24.04278274,100,4.153142857,7.38930046,0.219174977,4.97925,16.25,69.4496988
2021-07-31 06:00:00,24.08556547,100,3.970857143,7.393868286,0.216876318,4.9819375,16.25,70.21361446
2021-07-31 12:00:00,24.12834821,99.80653951,3.908875,7.358918202,0.214577659,4.984625,16.25,70.97753012
2021-07-31 18:00:00,24.19274237,100,4.255,7.198955436,0.212279,4.9873125,16.25,71.74144578
2021-08-01 00:00:00,24.08522727,100,4.817,7.147393949,0.209980341,4.99,16.54,72.50536145
2021-08-01 06:00:00,24.09583629,99.91666667,3.82,7.181289306,0.207681682,4.920909091,16.54,73.26927711
2021-08-01 12:00:00,24.10644531,99.93478261,4.0622,7.263483841,0.205383023,4.875274725,16.54,74.03319277
2021-08-01 18:00:00,24.10928571,100,3.835538462,7.296679371,0.203084364,4.966666667,16.54,74.79710843
2021-08-02 00:00:00,24.001875,100,4.002602564,7.315729042,0.200785705,4.79038835,16.83,75.5610241
2021-08-02 06:00:00,24.05838511,99.90865385,4.186933333,7.333589375,0.198487045,4.688474576,16.83,76.32493976
2021-08-02 12:00:00,24.11489521,99.99071926,4.007733333,7.379858213,0.196188386,4.681035354,16.83,77.08885542
2021-08-02 18:00:00,24,100,3.796666667,7.293717129,0.193889727,4.7606621,16.83,77.85277108
2021-08-03 00:00:00,24.02647569,100,3.932,7.277852769,0.191591068,4.665917808,17.12,78.61668675
2021-08-03 06:00:00,24.05295139,99.99686192,4.0267,7.33172151,0.189292409,4.208163205,17.12,79.38060241
2021-08-03 12:00:00,24.07942708,99.99372385,4.1214,7.385590251,0.18699375,3.750408602,17.12,80.14451807
2021-08-03 18:00:00,24.21952036,100,3.55334507,7.382081597,0.200043167,4.635797546,17.12,80.90843373
2021-08-04 00:00:00,24.07370627,100,3.67007,7.280304762,0.213092583,4.813148559,17.41,81.6723494
